town,county,office,district,party,candidate,winner,votes
Pittsburg,Coos,Governor,,D,Maggie Hassan,False,2
Pittsfield,Merrimack,Governor,,D,Maggie Hassan,False,1
Plainfield,Sullivan,Governor,,D,Maggie Hassan,False,0
Plaistow,Rockingham,Governor,,D,Maggie Hassan,False,3
Plymouth,Grafton,Governor,,D,Maggie Hassan,False,4
Portsmouth,Rockingham,Governor,,D,Maggie Hassan,False,4
Randolph,Coos,Governor,,D,Maggie Hassan,False,0
Raymond,Rockingham,Governor,,D,Maggie Hassan,False,5
Richmond,Cheshire,Governor,,D,Maggie Hassan,False,1
Rindge,Cheshire,Governor,,D,Maggie Hassan,False,2
Rochester,Strafford,Governor,,D,Maggie Hassan,False,9
Rollinsford,Strafford,Governor,,D,Maggie Hassan,False,0
Roxbury,Cheshire,Governor,,D,Maggie Hassan,False,0
Rumney,Grafton,Governor,,D,Maggie Hassan,False,0
Rye,Rockingham,Governor,,D,Maggie Hassan,False,2
Salem,Rockingham,Governor,,D,Maggie Hassan,False,2
Salisbury,Merrimack,Governor,,D,Maggie Hassan,False,0
Sanbornton,Belknap,Governor,,D,Maggie Hassan,False,1
Sandown,Rockingham,Governor,,D,Maggie Hassan,False,1
Sandwich,Carroll,Governor,,D,Maggie Hassan,False,0
Sargent's Purchase,Coos,Governor,,D,Maggie Hassan,False,0
Seabrook,Rockingham,Governor,,D,Maggie Hassan,False,0
Second College Grant,Coos,Governor,,D,Maggie Hassan,False,0
Sharon,Hillsborough,Governor,,D,Maggie Hassan,False,0
Shelburne,Coos,Governor,,D,Maggie Hassan,False,0
Somersworth,Strafford,Governor,,D,Maggie Hassan,False,4
South Hampton,Rockingham,Governor,,D,Maggie Hassan,False,0
Springfield,Sullivan,Governor,,D,Maggie Hassan,False,0
Stark,Coos,Governor,,D,Maggie Hassan,False,0
Stewartstown,Coos,Governor,,D,Maggie Hassan,False,1
Stoddard,Cheshire,Governor,,D,Maggie Hassan,False,0
Strafford,Strafford,Governor,,D,Maggie Hassan,False,2
Stratford,Coos,Governor,,D,Maggie Hassan,False,0
Stratham,Rockingham,Governor,,D,Maggie Hassan,False,14
Success,Coos,Governor,,D,Maggie Hassan,False,0
Sugar Hill,Grafton,Governor,,D,Maggie Hassan,False,0
Sullivan,Cheshire,Governor,,D,Maggie Hassan,False,1
Sunapee,Sullivan,Governor,,D,Maggie Hassan,False,0
Surry,Cheshire,Governor,,D,Maggie Hassan,False,0
Sutton,Merrimack,Governor,,D,Maggie Hassan,False,1
Swanzey,Cheshire,Governor,,D,Maggie Hassan,False,0
Tamworth,Carroll,Governor,,D,Maggie Hassan,False,1
Temple,Hillsborough,Governor,,D,Maggie Hassan,False,0
Thompson & Meserve's Pur.,Coos,Governor,,D,Maggie Hassan,False,0
Thornton,Grafton,Governor,,D,Maggie Hassan,False,1
Tilton,Belknap,Governor,,D,Maggie Hassan,False,0
Troy,Cheshire,Governor,,D,Maggie Hassan,False,2
Tuftonboro,Carroll,Governor,,D,Maggie Hassan,False,1
Unity,Sullivan,Governor,,D,Maggie Hassan,False,0
Wakefield,Carroll,Governor,,D,Maggie Hassan,False,3
Walpole,Cheshire,Governor,,D,Maggie Hassan,False,1
Warner,Merrimack,Governor,,D,Maggie Hassan,False,0
Warren,Grafton,Governor,,D,Maggie Hassan,False,0
Washington,Sullivan,Governor,,D,Maggie Hassan,False,0
Waterville Valley,Grafton,Governor,,D,Maggie Hassan,False,1
Weare,Hillsborough,Governor,,D,Maggie Hassan,False,3
Webster,Merrimack,Governor,,D,Maggie Hassan,False,2
Wentworth,Grafton,Governor,,D,Maggie Hassan,False,2
Wentworth's Location,Coos,Governor,,D,Maggie Hassan,False,0
Westmoreland,Cheshire,Governor,,D,Maggie Hassan,False,0
Whitefield,Coos,Governor,,D,Maggie Hassan,False,1
Wilmot,Merrimack,Governor,,D,Maggie Hassan,False,1
Wilton,Hillsborough,Governor,,D,Maggie Hassan,False,0
Winchester,Cheshire,Governor,,D,Maggie Hassan,False,0
Windham,Rockingham,Governor,,D,Maggie Hassan,False,0
Windsor,Hillsborough,Governor,,D,Maggie Hassan,False,0
Wolfeboro,Carroll,Governor,,D,Maggie Hassan,False,0
Woodstock,Grafton,Governor,,D,Maggie Hassan,False,0
Acworth,Sullivan,Governor,,D,Bill Pearce Kennedy,False,0
Albany,Carroll,Governor,,D,Bill Pearce Kennedy,False,0
Alexandria,Grafton,Governor,,D,Bill Pearce Kennedy,False,2
Allenstown,Merrimack,Governor,,D,Bill Pearce Kennedy,False,1
Alstead,Cheshire,Governor,,D,Bill Pearce Kennedy,False,0
Alton,Belknap,Governor,,D,Bill Pearce Kennedy,False,0
Amherst,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,0
Andover,Merrimack,Governor,,D,Bill Pearce Kennedy,False,2
Antrim,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,0
Ashland,Grafton,Governor,,D,Bill Pearce Kennedy,False,0
At. & Gil. Academy Grant,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Atkinson,Rockingham,Governor,,D,Bill Pearce Kennedy,False,1
Auburn,Rockingham,Governor,,D,Bill Pearce Kennedy,False,0
Barnstead,Belknap,Governor,,D,Bill Pearce Kennedy,False,0
Barrington,Strafford,Governor,,D,Bill Pearce Kennedy,False,1
Bartlett,Carroll,Governor,,D,Bill Pearce Kennedy,False,1
Bath,Grafton,Governor,,D,Bill Pearce Kennedy,False,0
Bean's Grant,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Bean's Purchase,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Bedford,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,0
Belmont,Belknap,Governor,,D,Bill Pearce Kennedy,False,1
Bennington,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,0
Benton,Grafton,Governor,,D,Bill Pearce Kennedy,False,0
Berlin,Coos,Governor,,D,Bill Pearce Kennedy,False,2
Bethlehem,Grafton,Governor,,D,Bill Pearce Kennedy,False,1
Boscawen,Merrimack,Governor,,D,Bill Pearce Kennedy,False,0
Bow,Merrimack,Governor,,D,Bill Pearce Kennedy,False,0
Bradford,Merrimack,Governor,,D,Bill Pearce Kennedy,False,0
Brentwood,Rockingham,Governor,,D,Bill Pearce Kennedy,False,0
Bridgewater,Grafton,Governor,,D,Bill Pearce Kennedy,False,0
Bristol,Grafton,Governor,,D,Bill Pearce Kennedy,False,0
Brookfield,Carroll,Governor,,D,Bill Pearce Kennedy,False,0
Brookline,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,1
Cambridge,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Campton,Grafton,Governor,,D,Bill Pearce Kennedy,False,0
Canaan,Grafton,Governor,,D,Bill Pearce Kennedy,False,0
Candia,Rockingham,Governor,,D,Bill Pearce Kennedy,False,0
Canterbury,Merrimack,Governor,,D,Bill Pearce Kennedy,False,0
Carroll,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Center Harbor,Belknap,Governor,,D,Bill Pearce Kennedy,False,1
Chandler's Purchase,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Charlestown,Sullivan,Governor,,D,Bill Pearce Kennedy,False,0
Chatham,Carroll,Governor,,D,Bill Pearce Kennedy,False,0
Chester,Rockingham,Governor,,D,Bill Pearce Kennedy,False,0
Chesterfield,Cheshire,Governor,,D,Bill Pearce Kennedy,False,0
Chichester,Merrimack,Governor,,D,Bill Pearce Kennedy,False,1
Claremont,Sullivan,Governor,,D,Bill Pearce Kennedy,False,1
Clarksville,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Colebrook,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Columbia,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Concord,Merrimack,Governor,,D,Bill Pearce Kennedy,False,3
Conway,Carroll,Governor,,D,Bill Pearce Kennedy,False,0
Cornish,Sullivan,Governor,,D,Bill Pearce Kennedy,False,0
Crawford's Purchase,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Croydon,Sullivan,Governor,,D,Bill Pearce Kennedy,False,1
Cutt's Grant,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Dalton,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Danbury,Merrimack,Governor,,D,Bill Pearce Kennedy,False,5
Danville,Rockingham,Governor,,D,Bill Pearce Kennedy,False,0
Deerfield,Rockingham,Governor,,D,Bill Pearce Kennedy,False,0
Deering,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,1
Derry,Rockingham,Governor,,D,Bill Pearce Kennedy,False,0
Dix's Grant,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Dixville,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Dorchester,Grafton,Governor,,D,Bill Pearce Kennedy,False,0
Dover,Strafford,Governor,,D,Bill Pearce Kennedy,False,0
Dublin,Cheshire,Governor,,D,Bill Pearce Kennedy,False,0
Dummer,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Dunbarton,Merrimack,Governor,,D,Bill Pearce Kennedy,False,1
Durham,Strafford,Governor,,D,Bill Pearce Kennedy,False,0
East Kingston,Rockingham,Governor,,D,Bill Pearce Kennedy,False,0
Easton,Grafton,Governor,,D,Bill Pearce Kennedy,False,0
Eaton,Carroll,Governor,,D,Bill Pearce Kennedy,False,0
Effingham,Carroll,Governor,,D,Bill Pearce Kennedy,False,0
Ellsworth,Grafton,Governor,,D,Bill Pearce Kennedy,False,0
Enfield,Grafton,Governor,,D,Bill Pearce Kennedy,False,0
Epping,Rockingham,Governor,,D,Bill Pearce Kennedy,False,0
Epsom,Merrimack,Governor,,D,Bill Pearce Kennedy,False,2
Errol,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Erving's Location,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Exeter,Rockingham,Governor,,D,Bill Pearce Kennedy,False,0
Farmington,Strafford,Governor,,D,Bill Pearce Kennedy,False,0
Fitzwilliam,Cheshire,Governor,,D,Bill Pearce Kennedy,False,0
Francestown,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,0
Franconia,Grafton,Governor,,D,Bill Pearce Kennedy,False,0
Franklin,Merrimack,Governor,,D,Bill Pearce Kennedy,False,2
Freedom,Carroll,Governor,,D,Bill Pearce Kennedy,False,0
Fremont,Rockingham,Governor,,D,Bill Pearce Kennedy,False,0
Gilford,Belknap,Governor,,D,Bill Pearce Kennedy,False,2
Gilmanton,Belknap,Governor,,D,Bill Pearce Kennedy,False,0
Gilsum,Cheshire,Governor,,D,Bill Pearce Kennedy,False,0
Goffstown,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,1
Gorham,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Goshen,Sullivan,Governor,,D,Bill Pearce Kennedy,False,0
Grafton,Grafton,Governor,,D,Bill Pearce Kennedy,False,0
Grantham,Sullivan,Governor,,D,Bill Pearce Kennedy,False,0
Green's Grant,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Greenfield,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,0
Greenland,Rockingham,Governor,,D,Bill Pearce Kennedy,False,2
Greenville,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,0
Groton,Grafton,Governor,,D,Bill Pearce Kennedy,False,0
Hadley's Purchase,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Hale's Location,Carroll,Governor,,D,Bill Pearce Kennedy,False,0
Hampstead,Rockingham,Governor,,D,Bill Pearce Kennedy,False,1
Hampton,Rockingham,Governor,,D,Bill Pearce Kennedy,False,0
Hampton Falls,Rockingham,Governor,,D,Bill Pearce Kennedy,False,0
Hancock,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,0
Hanover,Grafton,Governor,,D,Bill Pearce Kennedy,False,0
Harrisville,Cheshire,Governor,,D,Bill Pearce Kennedy,False,0
Hart's Location,Carroll,Governor,,D,Bill Pearce Kennedy,False,0
Haverhill,Grafton,Governor,,D,Bill Pearce Kennedy,False,0
Hebron,Grafton,Governor,,D,Bill Pearce Kennedy,False,0
Henniker,Merrimack,Governor,,D,Bill Pearce Kennedy,False,1
Hill,Merrimack,Governor,,D,Bill Pearce Kennedy,False,0
Hillsborough,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,1
Hinsdale,Cheshire,Governor,,D,Bill Pearce Kennedy,False,0
Holderness,Grafton,Governor,,D,Bill Pearce Kennedy,False,0
Hollis,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,0
Hooksett,Merrimack,Governor,,D,Bill Pearce Kennedy,False,0
Hopkinton,Merrimack,Governor,,D,Bill Pearce Kennedy,False,1
Hudson,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,0
Jackson,Carroll,Governor,,D,Bill Pearce Kennedy,False,0
Jaffrey,Cheshire,Governor,,D,Bill Pearce Kennedy,False,0
Jefferson,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Keene,Cheshire,Governor,,D,Bill Pearce Kennedy,False,2
Kensington,Rockingham,Governor,,D,Bill Pearce Kennedy,False,0
Kilkenny,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Kingston,Rockingham,Governor,,D,Bill Pearce Kennedy,False,1
Laconia,Belknap,Governor,,D,Bill Pearce Kennedy,False,0
Lancaster,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Landaff,Grafton,Governor,,D,Bill Pearce Kennedy,False,0
Langdon,Sullivan,Governor,,D,Bill Pearce Kennedy,False,0
Lebanon,Grafton,Governor,,D,Bill Pearce Kennedy,False,1
Lee,Strafford,Governor,,D,Bill Pearce Kennedy,False,2
Lempster,Sullivan,Governor,,D,Bill Pearce Kennedy,False,0
Lincoln,Grafton,Governor,,D,Bill Pearce Kennedy,False,0
Lisbon,Grafton,Governor,,D,Bill Pearce Kennedy,False,0
Litchfield,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,1
Littleton,Grafton,Governor,,D,Bill Pearce Kennedy,False,0
Livermore,Grafton,Governor,,D,Bill Pearce Kennedy,False,0
Londonderry,Rockingham,Governor,,D,Bill Pearce Kennedy,False,0
Loudon,Merrimack,Governor,,D,Bill Pearce Kennedy,False,0
Low & Burbank's Grant,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Lyman,Grafton,Governor,,D,Bill Pearce Kennedy,False,0
Lyme,Grafton,Governor,,D,Bill Pearce Kennedy,False,0
Lyndeborough,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,0
Madbury,Strafford,Governor,,D,Bill Pearce Kennedy,False,1
Madison,Carroll,Governor,,D,Bill Pearce Kennedy,False,0
Manchester,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,1
Marlborough,Cheshire,Governor,,D,Bill Pearce Kennedy,False,0
Marlow,Cheshire,Governor,,D,Bill Pearce Kennedy,False,1
Martin's Location,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Mason,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,0
Meredith,Belknap,Governor,,D,Bill Pearce Kennedy,False,0
Merrimack,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,0
Middleton,Strafford,Governor,,D,Bill Pearce Kennedy,False,0
Milan,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Milford,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,0
Millsfield,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Milton,Strafford,Governor,,D,Bill Pearce Kennedy,False,2
Monroe,Grafton,Governor,,D,Bill Pearce Kennedy,False,0
Mont Vernon,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,0
Moultonborough,Carroll,Governor,,D,Bill Pearce Kennedy,False,0
Nashua,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,2
Nelson,Cheshire,Governor,,D,Bill Pearce Kennedy,False,0
New Boston,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,0
New Castle,Rockingham,Governor,,D,Bill Pearce Kennedy,False,0
New Durham,Strafford,Governor,,D,Bill Pearce Kennedy,False,0
New Hampton,Belknap,Governor,,D,Bill Pearce Kennedy,False,1
New Ipswich,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,0
New London,Merrimack,Governor,,D,Bill Pearce Kennedy,False,0
Newbury,Merrimack,Governor,,D,Bill Pearce Kennedy,False,0
Newfields,Rockingham,Governor,,D,Bill Pearce Kennedy,False,0
Newington,Rockingham,Governor,,D,Bill Pearce Kennedy,False,0
Newmarket,Rockingham,Governor,,D,Bill Pearce Kennedy,False,0
Newport,Sullivan,Governor,,D,Bill Pearce Kennedy,False,0
Newton,Rockingham,Governor,,D,Bill Pearce Kennedy,False,0
North Hampton,Rockingham,Governor,,D,Bill Pearce Kennedy,False,0
Northfield,Merrimack,Governor,,D,Bill Pearce Kennedy,False,0
Northumberland,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Northwood,Rockingham,Governor,,D,Bill Pearce Kennedy,False,0
Nottingham,Rockingham,Governor,,D,Bill Pearce Kennedy,False,0
Odell,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Orange,Grafton,Governor,,D,Bill Pearce Kennedy,False,0
Orford,Grafton,Governor,,D,Bill Pearce Kennedy,False,0
Ossipee,Carroll,Governor,,D,Bill Pearce Kennedy,False,1
Pelham,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,0
Pembroke,Merrimack,Governor,,D,Bill Pearce Kennedy,False,0
Peterborough,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,1
Piermont,Grafton,Governor,,D,Bill Pearce Kennedy,False,0
Pinkham's Grant,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Pittsburg,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Pittsfield,Merrimack,Governor,,D,Bill Pearce Kennedy,False,0
Plainfield,Sullivan,Governor,,D,Bill Pearce Kennedy,False,0
Plaistow,Rockingham,Governor,,D,Bill Pearce Kennedy,False,1
Plymouth,Grafton,Governor,,D,Bill Pearce Kennedy,False,0
Portsmouth,Rockingham,Governor,,D,Bill Pearce Kennedy,False,3
Randolph,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Raymond,Rockingham,Governor,,D,Bill Pearce Kennedy,False,2
Richmond,Cheshire,Governor,,D,Bill Pearce Kennedy,False,0
Rindge,Cheshire,Governor,,D,Bill Pearce Kennedy,False,0
Rochester,Strafford,Governor,,D,Bill Pearce Kennedy,False,0
Rollinsford,Strafford,Governor,,D,Bill Pearce Kennedy,False,0
Roxbury,Cheshire,Governor,,D,Bill Pearce Kennedy,False,0
Rumney,Grafton,Governor,,D,Bill Pearce Kennedy,False,2
Rye,Rockingham,Governor,,D,Bill Pearce Kennedy,False,0
Salem,Rockingham,Governor,,D,Bill Pearce Kennedy,False,2
Salisbury,Merrimack,Governor,,D,Bill Pearce Kennedy,False,0
Sanbornton,Belknap,Governor,,D,Bill Pearce Kennedy,False,1
Sandown,Rockingham,Governor,,D,Bill Pearce Kennedy,False,0
Sandwich,Carroll,Governor,,D,Bill Pearce Kennedy,False,0
Sargent's Purchase,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Seabrook,Rockingham,Governor,,D,Bill Pearce Kennedy,False,0
Second College Grant,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Sharon,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,0
Shelburne,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Somersworth,Strafford,Governor,,D,Bill Pearce Kennedy,False,1
South Hampton,Rockingham,Governor,,D,Bill Pearce Kennedy,False,0
Springfield,Sullivan,Governor,,D,Bill Pearce Kennedy,False,0
Stark,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Stewartstown,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Stoddard,Cheshire,Governor,,D,Bill Pearce Kennedy,False,0
Strafford,Strafford,Governor,,D,Bill Pearce Kennedy,False,1
Stratford,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Stratham,Rockingham,Governor,,D,Bill Pearce Kennedy,False,0
Success,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Sugar Hill,Grafton,Governor,,D,Bill Pearce Kennedy,False,0
Sullivan,Cheshire,Governor,,D,Bill Pearce Kennedy,False,0
Sunapee,Sullivan,Governor,,D,Bill Pearce Kennedy,False,0
Surry,Cheshire,Governor,,D,Bill Pearce Kennedy,False,0
Sutton,Merrimack,Governor,,D,Bill Pearce Kennedy,False,0
Swanzey,Cheshire,Governor,,D,Bill Pearce Kennedy,False,0
Tamworth,Carroll,Governor,,D,Bill Pearce Kennedy,False,0
Temple,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,0
Thompson & Meserve's Pur.,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Thornton,Grafton,Governor,,D,Bill Pearce Kennedy,False,0
Tilton,Belknap,Governor,,D,Bill Pearce Kennedy,False,0
Troy,Cheshire,Governor,,D,Bill Pearce Kennedy,False,2
Tuftonboro,Carroll,Governor,,D,Bill Pearce Kennedy,False,1
Unity,Sullivan,Governor,,D,Bill Pearce Kennedy,False,0
Wakefield,Carroll,Governor,,D,Bill Pearce Kennedy,False,0
Walpole,Cheshire,Governor,,D,Bill Pearce Kennedy,False,1
Warner,Merrimack,Governor,,D,Bill Pearce Kennedy,False,0
Warren,Grafton,Governor,,D,Bill Pearce Kennedy,False,0
Washington,Sullivan,Governor,,D,Bill Pearce Kennedy,False,0
Waterville Valley,Grafton,Governor,,D,Bill Pearce Kennedy,False,0
Weare,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,0
Webster,Merrimack,Governor,,D,Bill Pearce Kennedy,False,0
Wentworth,Grafton,Governor,,D,Bill Pearce Kennedy,False,0
Wentworth's Location,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Westmoreland,Cheshire,Governor,,D,Bill Pearce Kennedy,False,0
Whitefield,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Wilmot,Merrimack,Governor,,D,Bill Pearce Kennedy,False,4
Wilton,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,1
Winchester,Cheshire,Governor,,D,Bill Pearce Kennedy,False,1
Windham,Rockingham,Governor,,D,Bill Pearce Kennedy,False,0
Windsor,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,0
Wolfeboro,Carroll,Governor,,D,Bill Pearce Kennedy,False,0
Woodstock,Grafton,Governor,,D,Bill Pearce Kennedy,False,0
Acworth,Sullivan,Governor,,R,Ovide Lamontagne,True,42
Albany,Carroll,Governor,,R,Ovide Lamontagne,True,43
Alexandria,Grafton,Governor,,R,Ovide Lamontagne,True,121
Allenstown,Merrimack,Governor,,R,Ovide Lamontagne,True,210
Alstead,Cheshire,Governor,,R,Ovide Lamontagne,True,56
Alton,Belknap,Governor,,R,Ovide Lamontagne,True,589
Amherst,Hillsborough,Governor,,R,Ovide Lamontagne,True,809
Andover,Merrimack,Governor,,R,Ovide Lamontagne,True,166
Antrim,Hillsborough,Governor,,R,Ovide Lamontagne,True,138
Ashland,Grafton,Governor,,R,Ovide Lamontagne,True,149
At. & Gil. Academy Grant,Coos,Governor,,R,Ovide Lamontagne,True,0
Atkinson,Rockingham,Governor,,R,Ovide Lamontagne,True,484
Auburn,Rockingham,Governor,,R,Ovide Lamontagne,True,484
Barnstead,Belknap,Governor,,R,Ovide Lamontagne,True,341
Barrington,Strafford,Governor,,R,Ovide Lamontagne,True,495
Bartlett,Carroll,Governor,,R,Ovide Lamontagne,True,248
Bath,Grafton,Governor,,R,Ovide Lamontagne,True,94
Bean's Grant,Coos,Governor,,R,Ovide Lamontagne,True,0
Bean's Purchase,Coos,Governor,,R,Ovide Lamontagne,True,0
Bedford,Hillsborough,Governor,,R,Ovide Lamontagne,True,2339
Belmont,Belknap,Governor,,R,Ovide Lamontagne,True,403
Bennington,Hillsborough,Governor,,R,Ovide Lamontagne,True,95
Benton,Grafton,Governor,,R,Ovide Lamontagne,True,22
Berlin,Coos,Governor,,R,Ovide Lamontagne,True,436
Bethlehem,Grafton,Governor,,R,Ovide Lamontagne,True,124
Boscawen,Merrimack,Governor,,R,Ovide Lamontagne,True,229
Bow,Merrimack,Governor,,R,Ovide Lamontagne,True,743
Bradford,Merrimack,Governor,,R,Ovide Lamontagne,True,134
Brentwood,Rockingham,Governor,,R,Ovide Lamontagne,True,262
Bridgewater,Grafton,Governor,,R,Ovide Lamontagne,True,70
Bristol,Grafton,Governor,,R,Ovide Lamontagne,True,210
Brookfield,Carroll,Governor,,R,Ovide Lamontagne,True,81
Brookline,Hillsborough,Governor,,R,Ovide Lamontagne,True,237
Cambridge,Coos,Governor,,R,Ovide Lamontagne,True,1
Campton,Grafton,Governor,,R,Ovide Lamontagne,True,167
Canaan,Grafton,Governor,,R,Ovide Lamontagne,True,129
Candia,Rockingham,Governor,,R,Ovide Lamontagne,True,435
Canterbury,Merrimack,Governor,,R,Ovide Lamontagne,True,183
Carroll,Coos,Governor,,R,Ovide Lamontagne,True,46
Center Harbor,Belknap,Governor,,R,Ovide Lamontagne,True,128
Chandler's Purchase,Coos,Governor,,R,Ovide Lamontagne,True,0
Charlestown,Sullivan,Governor,,R,Ovide Lamontagne,True,136
Chatham,Carroll,Governor,,R,Ovide Lamontagne,True,22
Chester,Rockingham,Governor,,R,Ovide Lamontagne,True,369
Chesterfield,Cheshire,Governor,,R,Ovide Lamontagne,True,147
Chichester,Merrimack,Governor,,R,Ovide Lamontagne,True,258
Claremont,Sullivan,Governor,,R,Ovide Lamontagne,True,480
Clarksville,Coos,Governor,,R,Ovide Lamontagne,True,30
Colebrook,Coos,Governor,,R,Ovide Lamontagne,True,154
Columbia,Coos,Governor,,R,Ovide Lamontagne,True,49
Concord,Merrimack,Governor,,R,Ovide Lamontagne,True,1908
Conway,Carroll,Governor,,R,Ovide Lamontagne,True,487
Cornish,Sullivan,Governor,,R,Ovide Lamontagne,True,94
Crawford's Purchase,Coos,Governor,,R,Ovide Lamontagne,True,0
Croydon,Sullivan,Governor,,R,Ovide Lamontagne,True,58
Cutt's Grant,Coos,Governor,,R,Ovide Lamontagne,True,0
Dalton,Coos,Governor,,R,Ovide Lamontagne,True,59
Danbury,Merrimack,Governor,,R,Ovide Lamontagne,True,72
Danville,Rockingham,Governor,,R,Ovide Lamontagne,True,240
Deerfield,Rockingham,Governor,,R,Ovide Lamontagne,True,381
Deering,Hillsborough,Governor,,R,Ovide Lamontagne,True,143
Derry,Rockingham,Governor,,R,Ovide Lamontagne,True,1320
Dix's Grant,Coos,Governor,,R,Ovide Lamontagne,True,0
Dixville,Coos,Governor,,R,Ovide Lamontagne,True,5
Dorchester,Grafton,Governor,,R,Ovide Lamontagne,True,28
Dover,Strafford,Governor,,R,Ovide Lamontagne,True,1166
Dublin,Cheshire,Governor,,R,Ovide Lamontagne,True,126
Dummer,Coos,Governor,,R,Ovide Lamontagne,True,34
Dunbarton,Merrimack,Governor,,R,Ovide Lamontagne,True,275
Durham,Strafford,Governor,,R,Ovide Lamontagne,True,232
East Kingston,Rockingham,Governor,,R,Ovide Lamontagne,True,220
Easton,Grafton,Governor,,R,Ovide Lamontagne,True,23
Eaton,Carroll,Governor,,R,Ovide Lamontagne,True,36
Effingham,Carroll,Governor,,R,Ovide Lamontagne,True,97
Ellsworth,Grafton,Governor,,R,Ovide Lamontagne,True,8
Enfield,Grafton,Governor,,R,Ovide Lamontagne,True,159
Epping,Rockingham,Governor,,R,Ovide Lamontagne,True,296
Epsom,Merrimack,Governor,,R,Ovide Lamontagne,True,380
Errol,Coos,Governor,,R,Ovide Lamontagne,True,49
Erving's Location,Coos,Governor,,R,Ovide Lamontagne,True,0
Exeter,Rockingham,Governor,,R,Ovide Lamontagne,True,788
Farmington,Strafford,Governor,,R,Ovide Lamontagne,True,263
Fitzwilliam,Cheshire,Governor,,R,Ovide Lamontagne,True,126
Francestown,Hillsborough,Governor,,R,Ovide Lamontagne,True,144
