town,county,office,district,party,candidate,winner,votes
Stratford,Coos,U.S. House,2,R,Dennis Lamare,False,2
Success,Coos,U.S. House,2,R,Dennis Lamare,False,0
Sugar Hill,Grafton,U.S. House,2,R,Dennis Lamare,False,2
Sullivan,Cheshire,U.S. House,2,R,Dennis Lamare,False,8
Sunapee,Sullivan,U.S. House,2,R,Dennis Lamare,False,35
Surry,Cheshire,U.S. House,2,R,Dennis Lamare,False,26
Sutton,Merrimack,U.S. House,2,R,Dennis Lamare,False,24
Swanzey,Cheshire,U.S. House,2,R,Dennis Lamare,False,36
Temple,Hillsborough,U.S. House,2,R,Dennis Lamare,False,19
Thompson & Meserve's Pur.,Coos,U.S. House,2,R,Dennis Lamare,False,0
Thornton,Grafton,U.S. House,2,R,Dennis Lamare,False,9
Troy,Cheshire,U.S. House,2,R,Dennis Lamare,False,26
Unity,Sullivan,U.S. House,2,R,Dennis Lamare,False,24
Walpole,Cheshire,U.S. House,2,R,Dennis Lamare,False,28
Warner,Merrimack,U.S. House,2,R,Dennis Lamare,False,26
Warren,Grafton,U.S. House,2,R,Dennis Lamare,False,3
Washington,Sullivan,U.S. House,2,R,Dennis Lamare,False,8
Waterville Valley,Grafton,U.S. House,2,R,Dennis Lamare,False,0
Weare,Hillsborough,U.S. House,2,R,Dennis Lamare,False,65
Webster,Merrimack,U.S. House,2,R,Dennis Lamare,False,18
Wentworth,Grafton,U.S. House,2,R,Dennis Lamare,False,14
Wentworth's Location,Coos,U.S. House,2,R,Dennis Lamare,False,0
Westmoreland,Cheshire,U.S. House,2,R,Dennis Lamare,False,16
Whitefield,Coos,U.S. House,2,R,Dennis Lamare,False,9
Wilmot,Merrimack,U.S. House,2,R,Dennis Lamare,False,8
Wilton,Hillsborough,U.S. House,2,R,Dennis Lamare,False,56
Winchester,Cheshire,U.S. House,2,R,Dennis Lamare,False,15
Windham,Rockingham,U.S. House,2,R,Dennis Lamare,False,60
Windsor,Hillsborough,U.S. House,2,R,Dennis Lamare,False,7
Woodstock,Grafton,U.S. House,2,R,Dennis Lamare,False,11
Acworth,Sullivan,U.S. House,2,,Scatter,False,0
Alexandria,Grafton,U.S. House,2,,Scatter,False,0
Allenstown,Merrimack,U.S. House,2,,Scatter,False,0
Alstead,Cheshire,U.S. House,2,,Scatter,False,0
Amherst,Hillsborough,U.S. House,2,,Scatter,False,2
Andover,Merrimack,U.S. House,2,,Scatter,False,1
Antrim,Hillsborough,U.S. House,2,,Scatter,False,0
Ashland,Grafton,U.S. House,2,,Scatter,False,2
At. & Gil. Academy Grant,Coos,U.S. House,2,,Scatter,False,0
Atkinson,Rockingham,U.S. House,2,,Scatter,False,1
Bath,Grafton,U.S. House,2,,Scatter,False,3
Bean's Grant,Coos,U.S. House,2,,Scatter,False,0
Bean's Purchase,Coos,U.S. House,2,,Scatter,False,0
Bennington,Hillsborough,U.S. House,2,,Scatter,False,0
Benton,Grafton,U.S. House,2,,Scatter,False,0
Berlin,Coos,U.S. House,2,,Scatter,False,2
Bethlehem,Grafton,U.S. House,2,,Scatter,False,1
Boscawen,Merrimack,U.S. House,2,,Scatter,False,0
Bow,Merrimack,U.S. House,2,,Scatter,False,3
Bradford,Merrimack,U.S. House,2,,Scatter,False,0
Bridgewater,Grafton,U.S. House,2,,Scatter,False,0
Bristol,Grafton,U.S. House,2,,Scatter,False,2
Brookline,Hillsborough,U.S. House,2,,Scatter,False,0
Cambridge,Coos,U.S. House,2,,Scatter,False,0
Canaan,Grafton,U.S. House,2,,Scatter,False,0
Canterbury,Merrimack,U.S. House,2,,Scatter,False,1
Carroll,Coos,U.S. House,2,,Scatter,False,0
Center Harbor,Belknap,U.S. House,2,,Scatter,False,0
Chandler's Purchase,Coos,U.S. House,2,,Scatter,False,0
Charlestown,Sullivan,U.S. House,2,,Scatter,False,1
Chesterfield,Cheshire,U.S. House,2,,Scatter,False,0
Chichester,Merrimack,U.S. House,2,,Scatter,False,0
Claremont,Sullivan,U.S. House,2,,Scatter,False,4
Clarksville,Coos,U.S. House,2,,Scatter,False,0
Colebrook,Coos,U.S. House,2,,Scatter,False,2
Columbia,Coos,U.S. House,2,,Scatter,False,1
Concord,Merrimack,U.S. House,2,,Scatter,False,9
Cornish,Sullivan,U.S. House,2,,Scatter,False,0
Crawford's Purchase,Coos,U.S. House,2,,Scatter,False,0
Croydon,Sullivan,U.S. House,2,,Scatter,False,0
Cutt's Grant,Coos,U.S. House,2,,Scatter,False,0
Dalton,Coos,U.S. House,2,,Scatter,False,0
Danbury,Merrimack,U.S. House,2,,Scatter,False,0
Deerfield,Rockingham,U.S. House,2,,Scatter,False,1
Deering,Hillsborough,U.S. House,2,,Scatter,False,1
Dix's Grant,Coos,U.S. House,2,,Scatter,False,0
Dixville,Coos,U.S. House,2,,Scatter,False,0
Dorchester,Grafton,U.S. House,2,,Scatter,False,0
Dublin,Cheshire,U.S. House,2,,Scatter,False,1
Dummer,Coos,U.S. House,2,,Scatter,False,0
Dunbarton,Merrimack,U.S. House,2,,Scatter,False,0
Easton,Grafton,U.S. House,2,,Scatter,False,0
Ellsworth,Grafton,U.S. House,2,,Scatter,False,0
Enfield,Grafton,U.S. House,2,,Scatter,False,0
Epsom,Merrimack,U.S. House,2,,Scatter,False,3
Errol,Coos,U.S. House,2,,Scatter,False,0
Erving's Location,Coos,U.S. House,2,,Scatter,False,0
Fitzwilliam,Cheshire,U.S. House,2,,Scatter,False,0
Francestown,Hillsborough,U.S. House,2,,Scatter,False,1
Franconia,Grafton,U.S. House,2,,Scatter,False,0
Franklin,Merrimack,U.S. House,2,,Scatter,False,3
Gilsum,Cheshire,U.S. House,2,,Scatter,False,1
Gorham,Coos,U.S. House,2,,Scatter,False,1
Goshen,Sullivan,U.S. House,2,,Scatter,False,0
Grafton,Grafton,U.S. House,2,,Scatter,False,1
Grantham,Sullivan,U.S. House,2,,Scatter,False,1
Green's Grant,Coos,U.S. House,2,,Scatter,False,0
Greenfield,Hillsborough,U.S. House,2,,Scatter,False,0
Greenville,Hillsborough,U.S. House,2,,Scatter,False,0
Groton,Grafton,U.S. House,2,,Scatter,False,0
Hadley's Purchase,Coos,U.S. House,2,,Scatter,False,0
Hancock,Hillsborough,U.S. House,2,,Scatter,False,0
Hanover,Grafton,U.S. House,2,,Scatter,False,1
Harrisville,Cheshire,U.S. House,2,,Scatter,False,0
Haverhill,Grafton,U.S. House,2,,Scatter,False,0
Hebron,Grafton,U.S. House,2,,Scatter,False,1
Henniker,Merrimack,U.S. House,2,,Scatter,False,0
Hill,Merrimack,U.S. House,2,,Scatter,False,1
Hillsborough,Hillsborough,U.S. House,2,,Scatter,False,1
Hinsdale,Cheshire,U.S. House,2,,Scatter,False,0
Holderness,Grafton,U.S. House,2,,Scatter,False,0
Hollis,Hillsborough,U.S. House,2,,Scatter,False,1
Hopkinton,Merrimack,U.S. House,2,,Scatter,False,2
Hudson,Hillsborough,U.S. House,2,,Scatter,False,1
Jaffrey,Cheshire,U.S. House,2,,Scatter,False,0
Jefferson,Coos,U.S. House,2,,Scatter,False,0
Keene,Cheshire,U.S. House,2,,Scatter,False,1
Kilkenny,Coos,U.S. House,2,,Scatter,False,0
Lancaster,Coos,U.S. House,2,,Scatter,False,1
Landaff,Grafton,U.S. House,2,,Scatter,False,0
Langdon,Sullivan,U.S. House,2,,Scatter,False,0
Lebanon,Grafton,U.S. House,2,,Scatter,False,1
Lempster,Sullivan,U.S. House,2,,Scatter,False,0
Lincoln,Grafton,U.S. House,2,,Scatter,False,0
Lisbon,Grafton,U.S. House,2,,Scatter,False,0
Litchfield,Hillsborough,U.S. House,2,,Scatter,False,1
Littleton,Grafton,U.S. House,2,,Scatter,False,0
Livermore,Grafton,U.S. House,2,,Scatter,False,0
Loudon,Merrimack,U.S. House,2,,Scatter,False,1
Low & Burbank's Grant,Coos,U.S. House,2,,Scatter,False,0
Lyman,Grafton,U.S. House,2,,Scatter,False,0
Lyme,Grafton,U.S. House,2,,Scatter,False,0
Lyndeborough,Hillsborough,U.S. House,2,,Scatter,False,2
Marlborough,Cheshire,U.S. House,2,,Scatter,False,0
Marlow,Cheshire,U.S. House,2,,Scatter,False,0
Martin's Location,Coos,U.S. House,2,,Scatter,False,0
Mason,Hillsborough,U.S. House,2,,Scatter,False,0
Milan,Coos,U.S. House,2,,Scatter,False,0
Milford,Hillsborough,U.S. House,2,,Scatter,False,4
Millsfield,Coos,U.S. House,2,,Scatter,False,0
Monroe,Grafton,U.S. House,2,,Scatter,False,0
Mont Vernon,Hillsborough,U.S. House,2,,Scatter,False,0
Nashua,Hillsborough,U.S. House,2,,Scatter,False,8
Nelson,Cheshire,U.S. House,2,,Scatter,False,0
New Boston,Hillsborough,U.S. House,2,,Scatter,False,2
New Ipswich,Hillsborough,U.S. House,2,,Scatter,False,0
New London,Merrimack,U.S. House,2,,Scatter,False,0
Newbury,Merrimack,U.S. House,2,,Scatter,False,0
Newport,Sullivan,U.S. House,2,,Scatter,False,2
Northfield,Merrimack,U.S. House,2,,Scatter,False,0
Northumberland,Coos,U.S. House,2,,Scatter,False,10
Northwood,Rockingham,U.S. House,2,,Scatter,False,2
Odell,Coos,U.S. House,2,,Scatter,False,0
Orange,Grafton,U.S. House,2,,Scatter,False,0
Orford,Grafton,U.S. House,2,,Scatter,False,0
Pelham,Hillsborough,U.S. House,2,,Scatter,False,2
Pembroke,Merrimack,U.S. House,2,,Scatter,False,0
Peterborough,Hillsborough,U.S. House,2,,Scatter,False,4
Piermont,Grafton,U.S. House,2,,Scatter,False,0
Pinkham's Grant,Coos,U.S. House,2,,Scatter,False,0
Pittsburg,Coos,U.S. House,2,,Scatter,False,0
Pittsfield,Merrimack,U.S. House,2,,Scatter,False,0
Plainfield,Sullivan,U.S. House,2,,Scatter,False,0
Plymouth,Grafton,U.S. House,2,,Scatter,False,2
Randolph,Coos,U.S. House,2,,Scatter,False,0
Richmond,Cheshire,U.S. House,2,,Scatter,False,2
Rindge,Cheshire,U.S. House,2,,Scatter,False,0
Roxbury,Cheshire,U.S. House,2,,Scatter,False,0
Rumney,Grafton,U.S. House,2,,Scatter,False,1
Salem,Rockingham,U.S. House,2,,Scatter,False,3
Salisbury,Merrimack,U.S. House,2,,Scatter,False,0
Sargent's Purchase,Coos,U.S. House,2,,Scatter,False,0
Second College Grant,Coos,U.S. House,2,,Scatter,False,0
Sharon,Hillsborough,U.S. House,2,,Scatter,False,0
Shelburne,Coos,U.S. House,2,,Scatter,False,0
Springfield,Sullivan,U.S. House,2,,Scatter,False,0
Stark,Coos,U.S. House,2,,Scatter,False,0
Stewartstown,Coos,U.S. House,2,,Scatter,False,0
Stoddard,Cheshire,U.S. House,2,,Scatter,False,0
Stratford,Coos,U.S. House,2,,Scatter,False,0
Success,Coos,U.S. House,2,,Scatter,False,0
Sugar Hill,Grafton,U.S. House,2,,Scatter,False,0
Sullivan,Cheshire,U.S. House,2,,Scatter,False,0
Sunapee,Sullivan,U.S. House,2,,Scatter,False,0
Surry,Cheshire,U.S. House,2,,Scatter,False,0
Sutton,Merrimack,U.S. House,2,,Scatter,False,0
Swanzey,Cheshire,U.S. House,2,,Scatter,False,1
Temple,Hillsborough,U.S. House,2,,Scatter,False,0
Thompson & Meserve's Pur.,Coos,U.S. House,2,,Scatter,False,0
Thornton,Grafton,U.S. House,2,,Scatter,False,1
Troy,Cheshire,U.S. House,2,,Scatter,False,0
Unity,Sullivan,U.S. House,2,,Scatter,False,2
Walpole,Cheshire,U.S. House,2,,Scatter,False,2
Warner,Merrimack,U.S. House,2,,Scatter,False,1
Warren,Grafton,U.S. House,2,,Scatter,False,0
Washington,Sullivan,U.S. House,2,,Scatter,False,0
Waterville Valley,Grafton,U.S. House,2,,Scatter,False,1
Weare,Hillsborough,U.S. House,2,,Scatter,False,0
Webster,Merrimack,U.S. House,2,,Scatter,False,1
Wentworth,Grafton,U.S. House,2,,Scatter,False,0
Wentworth's Location,Coos,U.S. House,2,,Scatter,False,0
Westmoreland,Cheshire,U.S. House,2,,Scatter,False,0
Whitefield,Coos,U.S. House,2,,Scatter,False,0
Wilmot,Merrimack,U.S. House,2,,Scatter,False,0
Wilton,Hillsborough,U.S. House,2,,Scatter,False,0
Winchester,Cheshire,U.S. House,2,,Scatter,False,3
Windham,Rockingham,U.S. House,2,,Scatter,False,3
Windsor,Hillsborough,U.S. House,2,,Scatter,False,0
Woodstock,Grafton,U.S. House,2,,Scatter,False,2
Acworth,Sullivan,U.S. House,2,D,Ann McLane Kuster,False,0
Alexandria,Grafton,U.S. House,2,D,Ann McLane Kuster,False,0
Allenstown,Merrimack,U.S. House,2,D,Ann McLane Kuster,False,1
Alstead,Cheshire,U.S. House,2,D,Ann McLane Kuster,False,0
Amherst,Hillsborough,U.S. House,2,D,Ann McLane Kuster,False,2
Andover,Merrimack,U.S. House,2,D,Ann McLane Kuster,False,2
Antrim,Hillsborough,U.S. House,2,D,Ann McLane Kuster,False,0
Ashland,Grafton,U.S. House,2,D,Ann McLane Kuster,False,0
At. & Gil. Academy Grant,Coos,U.S. House,2,D,Ann McLane Kuster,False,0
Atkinson,Rockingham,U.S. House,2,D,Ann McLane Kuster,False,2
Bath,Grafton,U.S. House,2,D,Ann McLane Kuster,False,1
Bean's Grant,Coos,U.S. House,2,D,Ann McLane Kuster,False,0
Bean's Purchase,Coos,U.S. House,2,D,Ann McLane Kuster,False,0
Bennington,Hillsborough,U.S. House,2,D,Ann McLane Kuster,False,0
Benton,Grafton,U.S. House,2,D,Ann McLane Kuster,False,0
Berlin,Coos,U.S. House,2,D,Ann McLane Kuster,False,6
Bethlehem,Grafton,U.S. House,2,D,Ann McLane Kuster,False,0
Boscawen,Merrimack,U.S. House,2,D,Ann McLane Kuster,False,0
Bow,Merrimack,U.S. House,2,D,Ann McLane Kuster,False,3
Bradford,Merrimack,U.S. House,2,D,Ann McLane Kuster,False,1
Bridgewater,Grafton,U.S. House,2,D,Ann McLane Kuster,False,0
Bristol,Grafton,U.S. House,2,D,Ann McLane Kuster,False,1
Brookline,Hillsborough,U.S. House,2,D,Ann McLane Kuster,False,0
Cambridge,Coos,U.S. House,2,D,Ann McLane Kuster,False,0
Canaan,Grafton,U.S. House,2,D,Ann McLane Kuster,False,4
Canterbury,Merrimack,U.S. House,2,D,Ann McLane Kuster,False,3
Carroll,Coos,U.S. House,2,D,Ann McLane Kuster,False,0
Center Harbor,Belknap,U.S. House,2,D,Ann McLane Kuster,False,0
Chandler's Purchase,Coos,U.S. House,2,D,Ann McLane Kuster,False,0
Charlestown,Sullivan,U.S. House,2,D,Ann McLane Kuster,False,1
Chesterfield,Cheshire,U.S. House,2,D,Ann McLane Kuster,False,0
Chichester,Merrimack,U.S. House,2,D,Ann McLane Kuster,False,1
Claremont,Sullivan,U.S. House,2,D,Ann McLane Kuster,False,1
Clarksville,Coos,U.S. House,2,D,Ann McLane Kuster,False,0
Colebrook,Coos,U.S. House,2,D,Ann McLane Kuster,False,2
Columbia,Coos,U.S. House,2,D,Ann McLane Kuster,False,0
Concord,Merrimack,U.S. House,2,D,Ann McLane Kuster,False,33
Cornish,Sullivan,U.S. House,2,D,Ann McLane Kuster,False,0
Crawford's Purchase,Coos,U.S. House,2,D,Ann McLane Kuster,False,0
Croydon,Sullivan,U.S. House,2,D,Ann McLane Kuster,False,1
Cutt's Grant,Coos,U.S. House,2,D,Ann McLane Kuster,False,0
Dalton,Coos,U.S. House,2,D,Ann McLane Kuster,False,0
Danbury,Merrimack,U.S. House,2,D,Ann McLane Kuster,False,1
Deerfield,Rockingham,U.S. House,2,D,Ann McLane Kuster,False,1
Deering,Hillsborough,U.S. House,2,D,Ann McLane Kuster,False,0
Dix's Grant,Coos,U.S. House,2,D,Ann McLane Kuster,False,0
Dixville,Coos,U.S. House,2,D,Ann McLane Kuster,False,0
Dorchester,Grafton,U.S. House,2,D,Ann McLane Kuster,False,0
Dublin,Cheshire,U.S. House,2,D,Ann McLane Kuster,False,2
Dummer,Coos,U.S. House,2,D,Ann McLane Kuster,False,0
Dunbarton,Merrimack,U.S. House,2,D,Ann McLane Kuster,False,0
Easton,Grafton,U.S. House,2,D,Ann McLane Kuster,False,0
Ellsworth,Grafton,U.S. House,2,D,Ann McLane Kuster,False,0
Enfield,Grafton,U.S. House,2,D,Ann McLane Kuster,False,0
Epsom,Merrimack,U.S. House,2,D,Ann McLane Kuster,False,1
Errol,Coos,U.S. House,2,D,Ann McLane Kuster,False,0
Erving's Location,Coos,U.S. House,2,D,Ann McLane Kuster,False,0
Fitzwilliam,Cheshire,U.S. House,2,D,Ann McLane Kuster,False,1
Francestown,Hillsborough,U.S. House,2,D,Ann McLane Kuster,False,0
Franconia,Grafton,U.S. House,2,D,Ann McLane Kuster,False,0
Franklin,Merrimack,U.S. House,2,D,Ann McLane Kuster,False,6
Gilsum,Cheshire,U.S. House,2,D,Ann McLane Kuster,False,1
Gorham,Coos,U.S. House,2,D,Ann McLane Kuster,False,3
Goshen,Sullivan,U.S. House,2,D,Ann McLane Kuster,False,3
Grafton,Grafton,U.S. House,2,D,Ann McLane Kuster,False,0
Grantham,Sullivan,U.S. House,2,D,Ann McLane Kuster,False,0
Green's Grant,Coos,U.S. House,2,D,Ann McLane Kuster,False,0
Greenfield,Hillsborough,U.S. House,2,D,Ann McLane Kuster,False,0
Greenville,Hillsborough,U.S. House,2,D,Ann McLane Kuster,False,0
Groton,Grafton,U.S. House,2,D,Ann McLane Kuster,False,0
Hadley's Purchase,Coos,U.S. House,2,D,Ann McLane Kuster,False,0
Hancock,Hillsborough,U.S. House,2,D,Ann McLane Kuster,False,0
Hanover,Grafton,U.S. House,2,D,Ann McLane Kuster,False,0
Harrisville,Cheshire,U.S. House,2,D,Ann McLane Kuster,False,1
Haverhill,Grafton,U.S. House,2,D,Ann McLane Kuster,False,2
Hebron,Grafton,U.S. House,2,D,Ann McLane Kuster,False,2
Henniker,Merrimack,U.S. House,2,D,Ann McLane Kuster,False,1
Hill,Merrimack,U.S. House,2,D,Ann McLane Kuster,False,2
Hillsborough,Hillsborough,U.S. House,2,D,Ann McLane Kuster,False,3
Hinsdale,Cheshire,U.S. House,2,D,Ann McLane Kuster,False,1
Holderness,Grafton,U.S. House,2,D,Ann McLane Kuster,False,0
Hollis,Hillsborough,U.S. House,2,D,Ann McLane Kuster,False,2
Hopkinton,Merrimack,U.S. House,2,D,Ann McLane Kuster,False,6
Hudson,Hillsborough,U.S. House,2,D,Ann McLane Kuster,False,0
Jaffrey,Cheshire,U.S. House,2,D,Ann McLane Kuster,False,0
Jefferson,Coos,U.S. House,2,D,Ann McLane Kuster,False,1
Keene,Cheshire,U.S. House,2,D,Ann McLane Kuster,False,5
Kilkenny,Coos,U.S. House,2,D,Ann McLane Kuster,False,0
Lancaster,Coos,U.S. House,2,D,Ann McLane Kuster,False,3
Landaff,Grafton,U.S. House,2,D,Ann McLane Kuster,False,0
Langdon,Sullivan,U.S. House,2,D,Ann McLane Kuster,False,1
Lebanon,Grafton,U.S. House,2,D,Ann McLane Kuster,False,2
Lempster,Sullivan,U.S. House,2,D,Ann McLane Kuster,False,0
Lincoln,Grafton,U.S. House,2,D,Ann McLane Kuster,False,0
Lisbon,Grafton,U.S. House,2,D,Ann McLane Kuster,False,1
Litchfield,Hillsborough,U.S. House,2,D,Ann McLane Kuster,False,0
Littleton,Grafton,U.S. House,2,D,Ann McLane Kuster,False,1
Livermore,Grafton,U.S. House,2,D,Ann McLane Kuster,False,0
Loudon,Merrimack,U.S. House,2,D,Ann McLane Kuster,False,8
Low & Burbank's Grant,Coos,U.S. House,2,D,Ann McLane Kuster,False,0
Lyman,Grafton,U.S. House,2,D,Ann McLane Kuster,False,1
Lyme,Grafton,U.S. House,2,D,Ann McLane Kuster,False,2
Lyndeborough,Hillsborough,U.S. House,2,D,Ann McLane Kuster,False,0
Marlborough,Cheshire,U.S. House,2,D,Ann McLane Kuster,False,0
Marlow,Cheshire,U.S. House,2,D,Ann McLane Kuster,False,0
Martin's Location,Coos,U.S. House,2,D,Ann McLane Kuster,False,0
Mason,Hillsborough,U.S. House,2,D,Ann McLane Kuster,False,0
Milan,Coos,U.S. House,2,D,Ann McLane Kuster,False,2
Milford,Hillsborough,U.S. House,2,D,Ann McLane Kuster,False,0
Millsfield,Coos,U.S. House,2,D,Ann McLane Kuster,False,0
Monroe,Grafton,U.S. House,2,D,Ann McLane Kuster,False,0
Mont Vernon,Hillsborough,U.S. House,2,D,Ann McLane Kuster,False,2
Nashua,Hillsborough,U.S. House,2,D,Ann McLane Kuster,False,5
Nelson,Cheshire,U.S. House,2,D,Ann McLane Kuster,False,0
New Boston,Hillsborough,U.S. House,2,D,Ann McLane Kuster,False,5
New Ipswich,Hillsborough,U.S. House,2,D,Ann McLane Kuster,False,0
New London,Merrimack,U.S. House,2,D,Ann McLane Kuster,False,5
Newbury,Merrimack,U.S. House,2,D,Ann McLane Kuster,False,2
Newport,Sullivan,U.S. House,2,D,Ann McLane Kuster,False,1
Northfield,Merrimack,U.S. House,2,D,Ann McLane Kuster,False,1
Northumberland,Coos,U.S. House,2,D,Ann McLane Kuster,False,0
Northwood,Rockingham,U.S. House,2,D,Ann McLane Kuster,False,1
Odell,Coos,U.S. House,2,D,Ann McLane Kuster,False,0
Orange,Grafton,U.S. House,2,D,Ann McLane Kuster,False,0
Orford,Grafton,U.S. House,2,D,Ann McLane Kuster,False,2
Pelham,Hillsborough,U.S. House,2,D,Ann McLane Kuster,False,3
Pembroke,Merrimack,U.S. House,2,D,Ann McLane Kuster,False,3
Peterborough,Hillsborough,U.S. House,2,D,Ann McLane Kuster,False,5
Piermont,Grafton,U.S. House,2,D,Ann McLane Kuster,False,0
Pinkham's Grant,Coos,U.S. House,2,D,Ann McLane Kuster,False,0
Pittsburg,Coos,U.S. House,2,D,Ann McLane Kuster,False,0
Pittsfield,Merrimack,U.S. House,2,D,Ann McLane Kuster,False,2
Plainfield,Sullivan,U.S. House,2,D,Ann McLane Kuster,False,0
Plymouth,Grafton,U.S. House,2,D,Ann McLane Kuster,False,5
Randolph,Coos,U.S. House,2,D,Ann McLane Kuster,False,0
Richmond,Cheshire,U.S. House,2,D,Ann McLane Kuster,False,1
Rindge,Cheshire,U.S. House,2,D,Ann McLane Kuster,False,1
Roxbury,Cheshire,U.S. House,2,D,Ann McLane Kuster,False,0
Rumney,Grafton,U.S. House,2,D,Ann McLane Kuster,False,3
Salem,Rockingham,U.S. House,2,D,Ann McLane Kuster,False,1
Salisbury,Merrimack,U.S. House,2,D,Ann McLane Kuster,False,0
Sargent's Purchase,Coos,U.S. House,2,D,Ann McLane Kuster,False,0
Second College Grant,Coos,U.S. House,2,D,Ann McLane Kuster,False,0
Sharon,Hillsborough,U.S. House,2,D,Ann McLane Kuster,False,0
Shelburne,Coos,U.S. House,2,D,Ann McLane Kuster,False,0
Springfield,Sullivan,U.S. House,2,D,Ann McLane Kuster,False,0
Stark,Coos,U.S. House,2,D,Ann McLane Kuster,False,0
Stewartstown,Coos,U.S. House,2,D,Ann McLane Kuster,False,1
Stoddard,Cheshire,U.S. House,2,D,Ann McLane Kuster,False,0
Stratford,Coos,U.S. House,2,D,Ann McLane Kuster,False,0
Success,Coos,U.S. House,2,D,Ann McLane Kuster,False,0
Sugar Hill,Grafton,U.S. House,2,D,Ann McLane Kuster,False,0
Sullivan,Cheshire,U.S. House,2,D,Ann McLane Kuster,False,0
Sunapee,Sullivan,U.S. House,2,D,Ann McLane Kuster,False,0
Surry,Cheshire,U.S. House,2,D,Ann McLane Kuster,False,0
Sutton,Merrimack,U.S. House,2,D,Ann McLane Kuster,False,0
Swanzey,Cheshire,U.S. House,2,D,Ann McLane Kuster,False,0
Temple,Hillsborough,U.S. House,2,D,Ann McLane Kuster,False,1
Thompson & Meserve's Pur.,Coos,U.S. House,2,D,Ann McLane Kuster,False,0
Thornton,Grafton,U.S. House,2,D,Ann McLane Kuster,False,2
Troy,Cheshire,U.S. House,2,D,Ann McLane Kuster,False,6
Unity,Sullivan,U.S. House,2,D,Ann McLane Kuster,False,1
Walpole,Cheshire,U.S. House,2,D,Ann McLane Kuster,False,0
Warner,Merrimack,U.S. House,2,D,Ann McLane Kuster,False,0
Warren,Grafton,U.S. House,2,D,Ann McLane Kuster,False,0
Washington,Sullivan,U.S. House,2,D,Ann McLane Kuster,False,0
Waterville Valley,Grafton,U.S. House,2,D,Ann McLane Kuster,False,0
Weare,Hillsborough,U.S. House,2,D,Ann McLane Kuster,False,0
Webster,Merrimack,U.S. House,2,D,Ann McLane Kuster,False,0
Wentworth,Grafton,U.S. House,2,D,Ann McLane Kuster,False,1
Wentworth's Location,Coos,U.S. House,2,D,Ann McLane Kuster,False,0
Westmoreland,Cheshire,U.S. House,2,D,Ann McLane Kuster,False,0
Whitefield,Coos,U.S. House,2,D,Ann McLane Kuster,False,0
Wilmot,Merrimack,U.S. House,2,D,Ann McLane Kuster,False,0
Wilton,Hillsborough,U.S. House,2,D,Ann McLane Kuster,False,1
Winchester,Cheshire,U.S. House,2,D,Ann McLane Kuster,False,1
Windham,Rockingham,U.S. House,2,D,Ann McLane Kuster,False,0
Windsor,Hillsborough,U.S. House,2,D,Ann McLane Kuster,False,0
Woodstock,Grafton,U.S. House,2,D,Ann McLane Kuster,False,0
Center Harbor,Belknap,State Representative,1,D,Gulick ,False,0
New Hampton,Belknap,State Representative,1,D,Gulick ,False,1
Center Harbor,Belknap,State Representative,1,R,Quinney,True,144
New Hampton,Belknap,State Representative,1,R,Quinney,True,205
Center Harbor,Belknap,State Representative,1,,Scatter,False,2
New Hampton,Belknap,State Representative,1,,Scatter,False,3
Gilford,Belknap,State Representative,2,D,DiMartino,False,18
Meredith,Belknap,State Representative,2,D,DiMartino,False,0
Gilford,Belknap,State Representative,2,R,"Greemore, Jr.",True,630
Meredith,Belknap,State Representative,2,R,"Greemore, Jr.",True,540
Gilford,Belknap,State Representative,2,D,Johnson,False,5
Meredith,Belknap,State Representative,2,D,Johnson,False,19
Gilford,Belknap,State Representative,2,R,Leandro,True,728
Meredith,Belknap,State Representative,2,R,Leandro,True,456
Gilford,Belknap,State Representative,2,D,Miller,False,4
Meredith,Belknap,State Representative,2,D,Miller,False,2
Gilford,Belknap,State Representative,2,D,Mucci,False,4
Meredith,Belknap,State Representative,2,D,Mucci,False,1
Gilford,Belknap,State Representative,2,,Scatter,False,26
Meredith,Belknap,State Representative,2,,Scatter,False,0
Gilford,Belknap,State Representative,2,R,Vadney,True,599
Meredith,Belknap,State Representative,2,R,Vadney,True,561
Gilford,Belknap,State Representative,2,R,Worsman,True,661
Meredith,Belknap,State Representative,2,R,Worsman,True,572
Laconia,Belknap,State Representative,3,R,Deshaies,False,675
Laconia,Belknap,State Representative,3,R,Flanders,True,1045
Laconia,Belknap,State Representative,3,R,Kingsbury,True,830
Laconia,Belknap,State Representative,3,R,Luther,True,838
Laconia,Belknap,State Representative,3,R,Tilton,True,1087
Laconia,Belknap,State Representative,3,D,Fisher,False,1
Laconia,Belknap,State Representative,3,D,Huot,False,5
Laconia,Belknap,State Representative,3,,Scatter,False,23
Laconia,Belknap,State Representative,3,D,Smith,False,1
Laconia,Belknap,State Representative,3,D,Vaillancourt,False,4
Sanbornton,Belknap,State Representative,4,D,Alden,False,0
Tilton,Belknap,State Representative,4,D,Alden,False,3
Sanbornton,Belknap,State Representative,4,R,Fields,True,246
Tilton,Belknap,State Representative,4,R,Fields,True,214
Sanbornton,Belknap,State Representative,4,R,"Lang, Sr.",True,155
Tilton,Belknap,State Representative,4,R,"Lang, Sr.",True,153
Sanbornton,Belknap,State Representative,4,D,Raymond,False,10
Tilton,Belknap,State Representative,4,D,Raymond,False,1
Sanbornton,Belknap,State Representative,4,D,Robinson,False,0
