town,county,office,district,party,candidate,winner,votes
Hampton,Rockingham,State Representative,21,D,"Cushing, Jr.",True,811
Hampton,Rockingham,State Representative,21,D,Desrosiers,True,777
Hampton,Rockingham,State Representative,21,D,Edgar,True,750
Hampton,Rockingham,State Representative,21,R,Emerick,False,1
Hampton,Rockingham,State Representative,21,R,Korowski,False,0
Hampton,Rockingham,State Representative,21,D,Muns,True,864
Hampton,Rockingham,State Representative,21,R,Rice,False,3
Hampton,Rockingham,State Representative,21,,Scatter,False,8
Hampton,Rockingham,State Representative,21,R,Sheffert,False,1
North Hampton,Rockingham,State Representative,22,D,Day,True,323
North Hampton,Rockingham,State Representative,22,R,Peckham,False,0
North Hampton,Rockingham,State Representative,22,,Scatter,False,0
Greenland,Rockingham,State Representative,23,,Scatter,False,15
Newington,Rockingham,State Representative,23,,Scatter,False,6
Greenland,Rockingham,State Representative,23,R,Tucker,False,6
Newington,Rockingham,State Representative,23,R,Tucker,False,0
New Castle,Rockingham,State Representative,24,D,Borden,True,191
Rye,Rockingham,State Representative,24,D,Borden,True,452
New Castle,Rockingham,State Representative,24,,Scatter,False,2
Rye,Rockingham,State Representative,24,,Scatter,False,1
New Castle,Rockingham,State Representative,24,D,Sherman,True,135
Rye,Rockingham,State Representative,24,D,Sherman,True,378
New Castle,Rockingham,State Representative,24,R,Smith,False,0
Rye,Rockingham,State Representative,24,R,Smith,False,1
New Castle,Rockingham,State Representative,24,R,Tweedie,False,0
Rye,Rockingham,State Representative,24,R,Tweedie,False,0
Portsmouth,Rockingham,State Representative,25,D,Pantelakos,True,380
Portsmouth,Rockingham,State Representative,25,R,Reilley,False,0
Portsmouth,Rockingham,State Representative,25,,Scatter,False,2
Portsmouth,Rockingham,State Representative,26,R,Brighton,False,0
Portsmouth,Rockingham,State Representative,26,D,Norelli,True,502
Portsmouth,Rockingham,State Representative,26,,Scatter,False,2
Portsmouth,Rockingham,State Representative,27,D,Emerson-Brown,True,308
Portsmouth,Rockingham,State Representative,27,,Scatter,False,3
Portsmouth,Rockingham,State Representative,28,R,Foster,False,1
Portsmouth,Rockingham,State Representative,28,,Scatter,False,0
Portsmouth,Rockingham,State Representative,28,D,Ward,True,262
Portsmouth,Rockingham,State Representative,29,R,Clough,False,0
Portsmouth,Rockingham,State Representative,29,,Scatter,False,3
Portsmouth,Rockingham,State Representative,29,D,Wazlaw,True,459
Portsmouth,Rockingham,State Representative,30,D,Cali-Pitts,True,1015
Portsmouth,Rockingham,State Representative,30,R,Doherty,False,1
Portsmouth,Rockingham,State Representative,30,R,Kervick,False,4
Portsmouth,Rockingham,State Representative,30,,Scatter,False,3
Portsmouth,Rockingham,State Representative,30,D,Serlin,False,559
Greenland,Rockingham,State Representative,31,R,Boyle,False,0
Newington,Rockingham,State Representative,31,R,Boyle,False,0
North Hampton,Rockingham,State Representative,31,R,Boyle,False,0
Portsmouth,Rockingham,State Representative,31,R,Boyle,False,0
Greenland,Rockingham,State Representative,31,,Joe Scarlotto,True,24
Newington,Rockingham,State Representative,31,,Joe Scarlotto,True,2
North Hampton,Rockingham,State Representative,31,,Joe Scarlotto,True,0
Portsmouth,Rockingham,State Representative,31,,Joe Scarlotto,True,158
Greenland,Rockingham,State Representative,31,R,Rolston,False,0
Newington,Rockingham,State Representative,31,R,Rolston,False,0
North Hampton,Rockingham,State Representative,31,R,Rolston,False,0
Portsmouth,Rockingham,State Representative,31,R,Rolston,False,0
Greenland,Rockingham,State Representative,31,,Scatter,False,10
Newington,Rockingham,State Representative,31,,Scatter,False,3
North Hampton,Rockingham,State Representative,31,,Scatter,False,0
Portsmouth,Rockingham,State Representative,31,,Scatter,False,9
Candia,Rockingham,State Representative,32,R,Cady,False,1
Deerfield,Rockingham,State Representative,32,R,Cady,False,1
Northwood,Rockingham,State Representative,32,R,Cady,False,0
Nottingham,Rockingham,State Representative,32,R,Cady,False,0
Candia,Rockingham,State Representative,32,R,Gorman,False,0
Deerfield,Rockingham,State Representative,32,R,Gorman,False,0
Northwood,Rockingham,State Representative,32,R,Gorman,False,0
Nottingham,Rockingham,State Representative,32,R,Gorman,False,0
Candia,Rockingham,State Representative,32,D,Mann,True,222
Deerfield,Rockingham,State Representative,32,D,Mann,True,272
Northwood,Rockingham,State Representative,32,D,Mann,True,257
Nottingham,Rockingham,State Representative,32,D,Mann,True,258
Candia,Rockingham,State Representative,32,,Scatter,False,1
Deerfield,Rockingham,State Representative,32,,Scatter,False,0
Northwood,Rockingham,State Representative,32,,Scatter,False,0
Nottingham,Rockingham,State Representative,32,,Scatter,False,0
Brentwood,Rockingham,State Representative,33,R,Comerford,False,0
Danville,Rockingham,State Representative,33,R,Comerford,False,0
Fremont,Rockingham,State Representative,33,R,Comerford,False,0
Brentwood,Rockingham,State Representative,33,D,Manos,True,233
Danville,Rockingham,State Representative,33,D,Manos,True,158
Fremont,Rockingham,State Representative,33,D,Manos,True,144
Brentwood,Rockingham,State Representative,33,,Scatter,False,0
Danville,Rockingham,State Representative,33,,Scatter,False,2
Fremont,Rockingham,State Representative,33,,Scatter,False,0
Atkinson,Rockingham,State Representative,34,R,Alavosus,False,0
Hampstead,Rockingham,State Representative,34,R,Alavosus,False,0
Kingston,Rockingham,State Representative,34,R,Alavosus,False,0
Plaistow,Rockingham,State Representative,34,R,Alavosus,False,0
Atkinson,Rockingham,State Representative,34,D,Cheney,True,306
Hampstead,Rockingham,State Representative,34,D,Cheney,True,308
Kingston,Rockingham,State Representative,34,D,Cheney,True,230
Plaistow,Rockingham,State Representative,34,D,Cheney,True,182
Atkinson,Rockingham,State Representative,34,R,Cincotta,False,0
Hampstead,Rockingham,State Representative,34,R,Cincotta,False,0
Kingston,Rockingham,State Representative,34,R,Cincotta,False,0
Plaistow,Rockingham,State Representative,34,R,Cincotta,False,0
Atkinson,Rockingham,State Representative,34,R,Oligny,False,0
Hampstead,Rockingham,State Representative,34,R,Oligny,False,0
Kingston,Rockingham,State Representative,34,R,Oligny,False,0
Plaistow,Rockingham,State Representative,34,R,Oligny,False,0
Atkinson,Rockingham,State Representative,34,R,Sapienza,False,0
Hampstead,Rockingham,State Representative,34,R,Sapienza,False,1
Kingston,Rockingham,State Representative,34,R,Sapienza,False,0
Plaistow,Rockingham,State Representative,34,R,Sapienza,False,0
Atkinson,Rockingham,State Representative,34,,Scatter,False,7
Hampstead,Rockingham,State Representative,34,,Scatter,False,0
Kingston,Rockingham,State Representative,34,,Scatter,False,0
Plaistow,Rockingham,State Representative,34,,Scatter,False,2
East Kingston,Rockingham,State Representative,35,D,Casey,True,116
Kensington,Rockingham,State Representative,35,D,Casey,True,169
Newton,Rockingham,State Representative,35,D,Casey,True,146
South Hampton,Rockingham,State Representative,35,D,Casey,True,44
East Kingston,Rockingham,State Representative,35,R,Gordon,False,1
Kensington,Rockingham,State Representative,35,R,Gordon,False,0
Newton,Rockingham,State Representative,35,R,Gordon,False,2
South Hampton,Rockingham,State Representative,35,R,Gordon,False,0
East Kingston,Rockingham,State Representative,35,,Scatter,False,0
Kensington,Rockingham,State Representative,35,,Scatter,False,2
Newton,Rockingham,State Representative,35,,Scatter,False,1
South Hampton,Rockingham,State Representative,35,,Scatter,False,0
Exeter,Rockingham,State Representative,36,R,Goodman,False,1
Newfields,Rockingham,State Representative,36,R,Goodman,False,0
Newmarket,Rockingham,State Representative,36,R,Goodman,False,1
Stratham,Rockingham,State Representative,36,R,Goodman,False,2
Exeter,Rockingham,State Representative,36,D,Lovejoy,True,1440
Newfields,Rockingham,State Representative,36,D,Lovejoy,True,155
Newmarket,Rockingham,State Representative,36,D,Lovejoy,True,723
Stratham,Rockingham,State Representative,36,D,Lovejoy,True,544
Exeter,Rockingham,State Representative,36,,Scatter,False,2
Newfields,Rockingham,State Representative,36,,Scatter,False,1
Newmarket,Rockingham,State Representative,36,,Scatter,False,3
Stratham,Rockingham,State Representative,36,,Scatter,False,4
Hampton,Rockingham,State Representative,37,D,Ahearn,True,895
Hampton Falls,Rockingham,State Representative,37,D,Ahearn,True,106
Seabrook,Rockingham,State Representative,37,D,Ahearn,True,176
Hampton,Rockingham,State Representative,37,R,Hurst,False,0
Hampton Falls,Rockingham,State Representative,37,R,Hurst,False,0
Seabrook,Rockingham,State Representative,37,R,Hurst,False,0
Hampton,Rockingham,State Representative,37,,Scatter,False,0
Hampton Falls,Rockingham,State Representative,37,,Scatter,False,0
Seabrook,Rockingham,State Representative,37,,Scatter,False,0
Middleton,Strafford,State Representative,1,D,Brown,True,44
Milton,Strafford,State Representative,1,D,Brown,True,193
Middleton,Strafford,State Representative,1,D,Cole-McCrea,True,31
Milton,Strafford,State Representative,1,D,Cole-McCrea,True,149
Middleton,Strafford,State Representative,1,D,Mattocks,False,41
Milton,Strafford,State Representative,1,D,Mattocks,False,55
Middleton,Strafford,State Representative,1,R,"Mullen, Jr.",False,1
Milton,Strafford,State Representative,1,R,"Mullen, Jr.",False,4
Middleton,Strafford,State Representative,1,R,Parsons,False,0
Milton,Strafford,State Representative,1,R,Parsons,False,4
Middleton,Strafford,State Representative,1,,Scatter,False,2
Milton,Strafford,State Representative,1,,Scatter,False,1
Farmington,Strafford,State Representative,2,D,Burke,True,218
Farmington,Strafford,State Representative,2,R,Luciani,False,0
Farmington,Strafford,State Representative,2,R,Pitre,False,0
Farmington,Strafford,State Representative,2,,Scatter,False,1
Farmington,Strafford,State Representative,2,D,Stanley,True,192
New Durham,Strafford,State Representative,3,R,Bickford,False,1
Strafford,Strafford,State Representative,3,R,Bickford,False,1
New Durham,Strafford,State Representative,3,D,Cicirelli,True,98
Strafford,Strafford,State Representative,3,D,Cicirelli,True,224
New Durham,Strafford,State Representative,3,R,Kroepel,False,1
Strafford,Strafford,State Representative,3,R,Kroepel,False,1
New Durham,Strafford,State Representative,3,D,Perry,True,123
Strafford,Strafford,State Representative,3,D,Perry,True,295
New Durham,Strafford,State Representative,3,,Scatter,False,0
Strafford,Strafford,State Representative,3,,Scatter,False,1
New Durham,Strafford,State Representative,3,R,Wuelper,True,0
Strafford,Strafford,State Representative,3,R,Wuelper,True,0
Barrington,Strafford,State Representative,4,R,Boyd,False,0
Barrington,Strafford,State Representative,4,D,Grossman,True,486
Barrington,Strafford,State Representative,4,D,Malloy,True,561
Barrington,Strafford,State Representative,4,R,O'Connor,False,1
Barrington,Strafford,State Representative,4,,Scatter,False,4
Lee,Strafford,State Representative,5,D,Kaen,True,474
Lee,Strafford,State Representative,5,,Scatter,False,7
Lee,Strafford,State Representative,5,R,Townsend,False,0
Durham,Strafford,State Representative,6,R,Childs,False,1
Madbury,Strafford,State Representative,6,R,Childs,False,0
Durham,Strafford,State Representative,6,D,Ginsburg,True,684
Madbury,Strafford,State Representative,6,D,Ginsburg,True,106
Durham,Strafford,State Representative,6,D,Horrigan,True,679
Madbury,Strafford,State Representative,6,D,Horrigan,True,111
Durham,Strafford,State Representative,6,D,Roberts,False,626
Madbury,Strafford,State Representative,6,D,Roberts,False,109
Durham,Strafford,State Representative,6,,Scatter,False,5
Madbury,Strafford,State Representative,6,,Scatter,False,2
Durham,Strafford,State Representative,6,D,Smith,True,785
Madbury,Strafford,State Representative,6,D,Smith,True,134
Durham,Strafford,State Representative,6,D,Spang,True,791
Madbury,Strafford,State Representative,6,D,Spang,True,147
Durham,Strafford,State Representative,6,D,Wall,True,813
Madbury,Strafford,State Representative,6,D,Wall,True,168
Durham,Strafford,State Representative,6,R,Ziegra,False,2
Madbury,Strafford,State Representative,6,R,Ziegra,False,0
Rochester,Strafford,State Representative,7,R,Cory,False,1
Rochester,Strafford,State Representative,7,R,Kaczynski,False,0
Rochester,Strafford,State Representative,7,,Scatter,False,0
Rochester,Strafford,State Representative,7,D,Stevens,True,263
Rochester,Strafford,State Representative,8,D,Bourgeois,True,194
Rochester,Strafford,State Representative,8,R,Gray,False,23
Rochester,Strafford,State Representative,8,,Scatter,False,2
Rochester,Strafford,State Representative,9,R,Beaudoin,False,2
Rochester,Strafford,State Representative,9,D,Keans,True,257
Rochester,Strafford,State Representative,9,,Scatter,False,3
Rochester,Strafford,State Representative,10,R,Groen,False,3
Rochester,Strafford,State Representative,10,,Scatter,False,12
Rochester,Strafford,State Representative,11,R,DeLemus,False,1
Rochester,Strafford,State Representative,11,D,Grassie,True,281
Rochester,Strafford,State Representative,11,,Scatter,False,2
Rochester,Strafford,State Representative,12,R,Hartley,False,0
Rochester,Strafford,State Representative,12,D,Hubbard,True,234
Rochester,Strafford,State Representative,12,,Scatter,False,0
Dover,Strafford,State Representative,13,,Scatter,False,1
Dover,Strafford,State Representative,13,D,Verschueren,True,289
Dover,Strafford,State Representative,14,D,Baber,True,234
Dover,Strafford,State Representative,14,,Scatter,False,0
Dover,Strafford,State Representative,15,R,Coulp,False,0
Dover,Strafford,State Representative,15,D,Gardner,True,340
Dover,Strafford,State Representative,15,,Scatter,False,2
Dover,Strafford,State Representative,16,D,Hooper,True,364
Dover,Strafford,State Representative,16,,Scatter,False,4
Dover,Strafford,State Representative,17,R,Andolina,False,0
Somersworth,Strafford,State Representative,17,R,Andolina,False,0
Dover,Strafford,State Representative,17,D,Bixby,True,349
Somersworth,Strafford,State Representative,17,D,Bixby,True,101
Dover,Strafford,State Representative,17,D,Burdwood,True,337
Somersworth,Strafford,State Representative,17,D,Burdwood,True,92
Dover,Strafford,State Representative,17,R,Castaldo,False,0
Somersworth,Strafford,State Representative,17,R,Castaldo,False,0
Dover,Strafford,State Representative,17,R,Fullerton,False,0
Somersworth,Strafford,State Representative,17,R,Fullerton,False,0
Dover,Strafford,State Representative,17,D,Ketel,True,313
Somersworth,Strafford,State Representative,17,D,Ketel,True,88
Dover,Strafford,State Representative,17,,Scatter,False,2
Somersworth,Strafford,State Representative,17,,Scatter,False,0
Dover,Strafford,State Representative,17,R,Weeden,False,2
Somersworth,Strafford,State Representative,17,R,Weeden,False,2
Rollinsford,Strafford,State Representative,18,D,Berube,True,132
Somersworth,Strafford,State Representative,18,D,Berube,True,365
Rollinsford,Strafford,State Representative,18,R,DuBois,False,2
Somersworth,Strafford,State Representative,18,R,DuBois,False,3
Rollinsford,Strafford,State Representative,18,R,Irwin,False,1
Somersworth,Strafford,State Representative,18,R,Irwin,False,1
Rollinsford,Strafford,State Representative,18,R,Munck,False,1
Somersworth,Strafford,State Representative,18,R,Munck,False,0
Rollinsford,Strafford,State Representative,18,D,Rollo,True,172
Somersworth,Strafford,State Representative,18,D,Rollo,True,317
Rollinsford,Strafford,State Representative,18,,Scatter,False,3
Somersworth,Strafford,State Representative,18,,Scatter,False,6
Rollinsford,Strafford,State Representative,18,D,Spainhower,True,132
Somersworth,Strafford,State Representative,18,D,Spainhower,True,327
Dover,Strafford,State Representative,19,D,Ryder,False,199
Dover,Strafford,State Representative,19,,Scatter,False,0
Dover,Strafford,State Representative,19,D,Schmidt,True,357
Dover,Strafford,State Representative,20,R,Jennings,False,1
Dover,Strafford,State Representative,20,D,Pelletier,True,379
Dover,Strafford,State Representative,20,,Scatter,False,1
Dover,Strafford,State Representative,20,D,Southworth,False,338
Dover,Strafford,State Representative,21,R,Rhode,False,0
Rollinsford,Strafford,State Representative,21,R,Rhode,False,2
Somersworth,Strafford,State Representative,21,R,Rhode,False,0
Dover,Strafford,State Representative,21,,Scatter,False,1
Rollinsford,Strafford,State Representative,21,,Scatter,False,1
Somersworth,Strafford,State Representative,21,,Scatter,False,5
Dover,Strafford,State Representative,21,R,Schultz,False,0
Rollinsford,Strafford,State Representative,21,R,Schultz,False,0
Somersworth,Strafford,State Representative,21,R,Schultz,False,1
Dover,Strafford,State Representative,21,R,"Spencer, Sr.",False,0
Rollinsford,Strafford,State Representative,21,R,"Spencer, Sr.",False,0
Somersworth,Strafford,State Representative,21,R,"Spencer, Sr.",False,0
Dover,Strafford,State Representative,21,D,Ward,True,426
Rollinsford,Strafford,State Representative,21,D,Ward,True,174
Somersworth,Strafford,State Representative,21,D,Ward,True,541
Rochester,Strafford,State Representative,22,R,Leonard,False,2
Rochester,Strafford,State Representative,22,D,Rogers,True,490
Rochester,Strafford,State Representative,22,,Scatter,False,7
Rochester,Strafford,State Representative,23,R,Brown,False,2
Rochester,Strafford,State Representative,23,D,Miller,True,461
Rochester,Strafford,State Representative,23,R,Newton,False,1
Rochester,Strafford,State Representative,23,,Scatter,False,6
Rochester,Strafford,State Representative,24,R,Azouri,False,0
Rochester,Strafford,State Representative,24,R,Jones,False,0
Rochester,Strafford,State Representative,24,,Scatter,False,1
Rochester,Strafford,State Representative,24,D,Stokes,True,470
Barrington,Strafford,State Representative,25,D,Menear III,True,612
Lee,Strafford,State Representative,25,D,Menear III,True,421
Barrington,Strafford,State Representative,25,,Scatter,False,0
Lee,Strafford,State Representative,25,,Scatter,False,3
Barrington,Strafford,State Representative,25,R,Turcotte,False,1
Lee,Strafford,State Representative,25,R,Turcotte,False,0
Cornish,Sullivan,State Representative,1,R,Clifford,True,0
Grantham,Sullivan,State Representative,1,R,Clifford,True,0
Plainfield,Sullivan,State Representative,1,R,Clifford,True,0
Springfield,Sullivan,State Representative,1,R,Clifford,True,0
Cornish,Sullivan,State Representative,1,D,Lefebvre,True,122
Grantham,Sullivan,State Representative,1,D,Lefebvre,True,232
Plainfield,Sullivan,State Representative,1,D,Lefebvre,True,183
Springfield,Sullivan,State Representative,1,D,Lefebvre,True,70
Cornish,Sullivan,State Representative,1,,Scatter,False,0
Grantham,Sullivan,State Representative,1,,Scatter,False,1
Plainfield,Sullivan,State Representative,1,,Scatter,False,2
Springfield,Sullivan,State Representative,1,,Scatter,False,0
Cornish,Sullivan,State Representative,1,D,Schmidt,True,122
Grantham,Sullivan,State Representative,1,D,Schmidt,True,294
Plainfield,Sullivan,State Representative,1,D,Schmidt,True,198
Springfield,Sullivan,State Representative,1,D,Schmidt,True,83
Cornish,Sullivan,State Representative,1,R,Walker,True,0
Grantham,Sullivan,State Representative,1,R,Walker,True,0
Plainfield,Sullivan,State Representative,1,R,Walker,True,1
Springfield,Sullivan,State Representative,1,R,Walker,True,0
Cornish,Sullivan,State Representative,1,R,Ward,True,0
Grantham,Sullivan,State Representative,1,R,Ward,True,0
Plainfield,Sullivan,State Representative,1,R,Ward,True,1
Springfield,Sullivan,State Representative,1,R,Ward,True,0
Croydon,Sullivan,State Representative,2,R,Bowers,True,0
Sunapee,Sullivan,State Representative,2,R,Bowers,True,0
Croydon,Sullivan,State Representative,2,D,Gotting,True,27
Sunapee,Sullivan,State Representative,2,D,Gotting,True,255
Croydon,Sullivan,State Representative,2,,Scatter,False,1
Sunapee,Sullivan,State Representative,2,,Scatter,False,4
Claremont,Sullivan,State Representative,3,D,O'Hearne,True,139
Claremont,Sullivan,State Representative,3,R,Picano,False,0
Claremont,Sullivan,State Representative,3,,Scatter,False,3
Claremont,Sullivan,State Representative,4,D,Donovan,True,256
Claremont,Sullivan,State Representative,4,R,Lovett,False,2
Claremont,Sullivan,State Representative,4,,Scatter,False,1
Claremont,Sullivan,State Representative,5,D,Gagnon,True,216
Claremont,Sullivan,State Representative,5,,Scatter,False,3
Newport,Sullivan,State Representative,6,D,Franklin,True,172
Unity,Sullivan,State Representative,6,D,Franklin,True,50
Newport,Sullivan,State Representative,6,D,Irwin,True,253
Unity,Sullivan,State Representative,6,D,Irwin,True,62
Newport,Sullivan,State Representative,6,R,Rodeschin,True,1
Unity,Sullivan,State Representative,6,R,Rodeschin,True,0
Newport,Sullivan,State Representative,6,R,Rollins,True,1
Unity,Sullivan,State Representative,6,R,Rollins,True,0
Newport,Sullivan,State Representative,6,,Scatter,False,1
Unity,Sullivan,State Representative,6,,Scatter,False,1
Acworth,Sullivan,State Representative,7,D,Baird-Tormey,True,61
Goshen,Sullivan,State Representative,7,D,Baird-Tormey,True,34
Langdon,Sullivan,State Representative,7,D,Baird-Tormey,True,34
Lempster,Sullivan,State Representative,7,D,Baird-Tormey,True,41
Washington,Sullivan,State Representative,7,D,Baird-Tormey,True,46
Acworth,Sullivan,State Representative,7,R,Grenier,False,2
Goshen,Sullivan,State Representative,7,R,Grenier,False,4
Langdon,Sullivan,State Representative,7,R,Grenier,False,0
Lempster,Sullivan,State Representative,7,R,Grenier,False,12
Washington,Sullivan,State Representative,7,R,Grenier,False,1
Acworth,Sullivan,State Representative,7,,Scatter,False,0
Goshen,Sullivan,State Representative,7,,Scatter,False,0
Langdon,Sullivan,State Representative,7,,Scatter,False,0
Lempster,Sullivan,State Representative,7,,Scatter,False,0
Washington,Sullivan,State Representative,7,,Scatter,False,0
Charlestown,Sullivan,State Representative,8,R,Laware,False,1
Charlestown,Sullivan,State Representative,8,,Scatter,False,1
Charlestown,Sullivan,State Representative,8,D,Sweeney,True,221
Cornish,Sullivan,State Representative,9,R,Howard,False,0
Croydon,Sullivan,State Representative,9,R,Howard,False,0
Grantham,Sullivan,State Representative,9,R,Howard,False,1
Newport,Sullivan,State Representative,9,R,Howard,False,0
Plainfield,Sullivan,State Representative,9,R,Howard,False,0
Springfield,Sullivan,State Representative,9,R,Howard,False,0
Sunapee,Sullivan,State Representative,9,R,Howard,False,0
Unity,Sullivan,State Representative,9,R,Howard,False,0
Cornish,Sullivan,State Representative,9,,Scatter,False,0
Croydon,Sullivan,State Representative,9,,Scatter,False,1
Grantham,Sullivan,State Representative,9,,Scatter,False,0
Newport,Sullivan,State Representative,9,,Scatter,False,0
Plainfield,Sullivan,State Representative,9,,Scatter,False,1
Springfield,Sullivan,State Representative,9,,Scatter,False,0
Sunapee,Sullivan,State Representative,9,,Scatter,False,0
Unity,Sullivan,State Representative,9,,Scatter,False,0
Cornish,Sullivan,State Representative,9,D,Tanner,True,149
Croydon,Sullivan,State Representative,9,D,Tanner,True,25
Grantham,Sullivan,State Representative,9,D,Tanner,True,296
Newport,Sullivan,State Representative,9,D,Tanner,True,261
Plainfield,Sullivan,State Representative,9,D,Tanner,True,228
Springfield,Sullivan,State Representative,9,D,Tanner,True,94
Sunapee,Sullivan,State Representative,9,D,Tanner,True,235
Unity,Sullivan,State Representative,9,D,Tanner,True,80
Claremont,Sullivan,State Representative,10,D,Cloutier,False,614
Claremont,Sullivan,State Representative,10,R,"LaCasse, Sr.",False,1
Claremont,Sullivan,State Representative,10,,Scatter,False,3
Acworth,Sullivan,State Representative,11,D,Boland,True,61
Charlestown,Sullivan,State Representative,11,D,Boland,True,208
Goshen,Sullivan,State Representative,11,D,Boland,True,35
Langdon,Sullivan,State Representative,11,D,Boland,True,33
Lempster,Sullivan,State Representative,11,D,Boland,True,40
Washington,Sullivan,State Representative,11,D,Boland,True,48
Acworth,Sullivan,State Representative,11,,Scatter,False,0
Charlestown,Sullivan,State Representative,11,,Scatter,False,1
Goshen,Sullivan,State Representative,11,,Scatter,False,1
Langdon,Sullivan,State Representative,11,,Scatter,False,0
Lempster,Sullivan,State Representative,11,,Scatter,False,1
Washington,Sullivan,State Representative,11,,Scatter,False,0
Acworth,Sullivan,State Representative,11,R,Smith,False,0
Charlestown,Sullivan,State Representative,11,R,Smith,False,1
Goshen,Sullivan,State Representative,11,R,Smith,False,1
Langdon,Sullivan,State Representative,11,R,Smith,False,0
Lempster,Sullivan,State Representative,11,R,Smith,False,3
Washington,Sullivan,State Representative,11,R,Smith,False,1
At. & Gil. Academy Grant,Coos,State Senate,1,R,Dumaine,False,0
Bath,Grafton,State Senate,1,R,Dumaine,False,0
Bean's Grant,Coos,State Senate,1,R,Dumaine,False,0
Bean's Purchase,Coos,State Senate,1,R,Dumaine,False,0
Benton,Grafton,State Senate,1,R,Dumaine,False,0
Berlin,Coos,State Senate,1,R,Dumaine,False,5
Bethlehem,Grafton,State Senate,1,R,Dumaine,False,0
Cambridge,Coos,State Senate,1,R,Dumaine,False,0
Carroll,Coos,State Senate,1,R,Dumaine,False,0
Chandler's Purchase,Coos,State Senate,1,R,Dumaine,False,0
Clarksville,Coos,State Senate,1,R,Dumaine,False,0
Colebrook,Coos,State Senate,1,R,Dumaine,False,1
Columbia,Coos,State Senate,1,R,Dumaine,False,0
Crawford's Purchase,Coos,State Senate,1,R,Dumaine,False,0
Cutt's Grant,Coos,State Senate,1,R,Dumaine,False,0
Dalton,Coos,State Senate,1,R,Dumaine,False,0
Dix's Grant,Coos,State Senate,1,R,Dumaine,False,0
Dixville,Coos,State Senate,1,R,Dumaine,False,0
Dummer,Coos,State Senate,1,R,Dumaine,False,0
Easton,Grafton,State Senate,1,R,Dumaine,False,0
Errol,Coos,State Senate,1,R,Dumaine,False,0
Erving's Location,Coos,State Senate,1,R,Dumaine,False,0
Franconia,Grafton,State Senate,1,R,Dumaine,False,0
Gorham,Coos,State Senate,1,R,Dumaine,False,1
Green's Grant,Coos,State Senate,1,R,Dumaine,False,0
Hadley's Purchase,Coos,State Senate,1,R,Dumaine,False,0
Jefferson,Coos,State Senate,1,R,Dumaine,False,1
Kilkenny,Coos,State Senate,1,R,Dumaine,False,0
Lancaster,Coos,State Senate,1,R,Dumaine,False,0
Landaff,Grafton,State Senate,1,R,Dumaine,False,0
Lincoln,Grafton,State Senate,1,R,Dumaine,False,0
Lisbon,Grafton,State Senate,1,R,Dumaine,False,0
Littleton,Grafton,State Senate,1,R,Dumaine,False,1
Livermore,Grafton,State Senate,1,R,Dumaine,False,0
Low & Burbank's Grant,Coos,State Senate,1,R,Dumaine,False,0
Lyman,Grafton,State Senate,1,R,Dumaine,False,0
Martin's Location,Coos,State Senate,1,R,Dumaine,False,0
Milan,Coos,State Senate,1,R,Dumaine,False,1
Millsfield,Coos,State Senate,1,R,Dumaine,False,0
Monroe,Grafton,State Senate,1,R,Dumaine,False,0
Northumberland,Coos,State Senate,1,R,Dumaine,False,0
Odell,Coos,State Senate,1,R,Dumaine,False,0
Pinkham's Grant,Coos,State Senate,1,R,Dumaine,False,0
Pittsburg,Coos,State Senate,1,R,Dumaine,False,0
Randolph,Coos,State Senate,1,R,Dumaine,False,0
Sargent's Purchase,Coos,State Senate,1,R,Dumaine,False,0
Second College Grant,Coos,State Senate,1,R,Dumaine,False,0
Shelburne,Coos,State Senate,1,R,Dumaine,False,0
Stark,Coos,State Senate,1,R,Dumaine,False,0
Stewartstown,Coos,State Senate,1,R,Dumaine,False,0
Stratford,Coos,State Senate,1,R,Dumaine,False,0
Success,Coos,State Senate,1,R,Dumaine,False,0
Sugar Hill,Grafton,State Senate,1,R,Dumaine,False,0
Thompson & Meserve's Pur.,Coos,State Senate,1,R,Dumaine,False,0
Thornton,Grafton,State Senate,1,R,Dumaine,False,0
Wentworth's Location,Coos,State Senate,1,R,Dumaine,False,0
Whitefield,Coos,State Senate,1,R,Dumaine,False,1
Woodstock,Grafton,State Senate,1,R,Dumaine,False,0
At. & Gil. Academy Grant,Coos,State Senate,1,,Scatter,False,0
Bath,Grafton,State Senate,1,,Scatter,False,0
Bean's Grant,Coos,State Senate,1,,Scatter,False,0
Bean's Purchase,Coos,State Senate,1,,Scatter,False,0
Benton,Grafton,State Senate,1,,Scatter,False,0
Berlin,Coos,State Senate,1,,Scatter,False,5
Bethlehem,Grafton,State Senate,1,,Scatter,False,0
Cambridge,Coos,State Senate,1,,Scatter,False,0
Carroll,Coos,State Senate,1,,Scatter,False,0
Chandler's Purchase,Coos,State Senate,1,,Scatter,False,0
Clarksville,Coos,State Senate,1,,Scatter,False,0
Colebrook,Coos,State Senate,1,,Scatter,False,0
Columbia,Coos,State Senate,1,,Scatter,False,0
Crawford's Purchase,Coos,State Senate,1,,Scatter,False,0
Cutt's Grant,Coos,State Senate,1,,Scatter,False,0
Dalton,Coos,State Senate,1,,Scatter,False,0
Dix's Grant,Coos,State Senate,1,,Scatter,False,0
Dixville,Coos,State Senate,1,,Scatter,False,0
Dummer,Coos,State Senate,1,,Scatter,False,0
Easton,Grafton,State Senate,1,,Scatter,False,0
